wmo_id,city,state_abbr,state_name,country,source,label
726386,CGS Frankfort,MI,Michigan,USA,TMYx,"CGS Frankfort, MI (WMO 726386)"
727376,CGS Grand Marais,MI,Michigan,USA,TMYx,"CGS Grand Marais, MI (WMO 727376)"
726366,CGS Muskegon,MI,Michigan,USA,TMYx,"CGS Muskegon, MI (WMO 726366)"
726376,CGS Port Huron,MI,Michigan,USA,TMYx,"CGS Port Huron, MI (WMO 726376)"
726377,CGS Saginaw River,MI,Michigan,USA,TMYx,"CGS Saginaw River, MI (WMO 726377)"
726356,CGS Saint Joseph,MI,Michigan,USA,TMYx,"CGS Saint Joseph, MI (WMO 726356)"
727346,CGS Sault Ste Marie,MI,Michigan,USA,TMYx,"CGS Sault Ste Marie, MI (WMO 727346)"
726397,CGS Tawas Point,MI,Michigan,USA,TMYx,"CGS Tawas Point, MI (WMO 726397)"
726384,Cadillac-Wexford County AP,MI,Michigan,USA,TMY3,"Cadillac-Wexford County AP, MI (WMO 726384)"
722007,Caro-Tuscola Area AP,MI,Michigan,USA,TMYx,"Caro-Tuscola Area AP, MI (WMO 722007)"
727434,Charlevoix Muni AP,MI,Michigan,USA,TMYx,"Charlevoix Muni AP, MI (WMO 727434)"
720284,Charlotte-Beach AP,MI,Michigan,USA,TMYx,"Charlotte-Beach AP, MI (WMO 720284)"
725380,Chatham,MI,Michigan,USA,TMYx,"Chatham, MI (WMO 725380)"
720321,Cheboygan County AP,MI,Michigan,USA,TMYx,"Cheboygan County AP, MI (WMO 720321)"
725414,Coldwater-Branch County Meml AP,MI,Michigan,USA,TMYx,"Coldwater-Branch County Meml AP, MI (WMO 725414)"
725387,Copper Harbor,MI,Michigan,USA,TMYx,"Copper Harbor, MI (WMO 725387)"
997257,De Tour Village,MI,Michigan,USA,TMYx,"De Tour Village, MI (WMO 997257)"
725370,Detroit Metro Wayne County AP,MI,Michigan,USA,TMY3,"Detroit Metro Wayne County AP, MI (WMO 725370)"
725375,Detroit-Young Intl AP,MI,Michigan,USA,TMY3,"Detroit-Young Intl AP, MI (WMO 725375)"
720375,Drummond Island AP,MI,Michigan,USA,TMYx,"Drummond Island AP, MI (WMO 720375)"
720902,Dupont-Lapeer AP,MI,Michigan,USA,TMYx,"Dupont-Lapeer AP, MI (WMO 720902)"
726480,Escanaba-Delta County AP,MI,Michigan,USA,TMY3,"Escanaba-Delta County AP, MI (WMO 726480)"
997792,Fairport,MI,Michigan,USA,TMYx,"Fairport, MI (WMO 997792)"
726370,Flint-Bishop Intl AP,MI,Michigan,USA,TMY3,"Flint-Bishop Intl AP, MI (WMO 726370)"
720340,Frankfort Dow Meml Field,MI,Michigan,USA,TMYx,"Frankfort Dow Meml Field, MI (WMO 720340)"
720415,Fremont Muni AP,MI,Michigan,USA,TMYx,"Fremont Muni AP, MI (WMO 720415)"
725410,Gaylord 9 SSW,MI,Michigan,USA,TMYx,"Gaylord 9 SSW, MI (WMO 725410)"
726340,Gaylord Rgnl AP,MI,Michigan,USA,TMYx,"Gaylord Rgnl AP, MI (WMO 726340)"
726350,Grand Rapids-Ford Intl AP,MI,Michigan,USA,TMY3,"Grand Rapids-Ford Intl AP, MI (WMO 726350)"
997731,Grand Traverse Lighthouse,MI,Michigan,USA,TMYx,"Grand Traverse Lighthouse, MI (WMO 997731)"
725405,Gratiot Community,MI,Michigan,USA,TMYx,"Gratiot Community, MI (WMO 725405)"
722093,Grayling AAF,MI,Michigan,USA,TMYx,"Grayling AAF, MI (WMO 722093)"
725373,Grosse Ile Muni AP,MI,Michigan,USA,TMYx,"Grosse Ile Muni AP, MI (WMO 725373)"
727440,Hancock-Houghton County Meml AP,MI,Michigan,USA,TMY3,"Hancock-Houghton County Meml AP, MI (WMO 727440)"
722145,Harbor Springs Muni AP,MI,Michigan,USA,TMYx,"Harbor Springs Muni AP, MI (WMO 722145)"
725409,Hillsdale Muni AP,MI,Michigan,USA,TMYx,"Hillsdale Muni AP, MI (WMO 725409)"
998407,Holland,MI,Michigan,USA,TMYx,"Holland, MI (WMO 998407)"
725394,Holland-West Michigan Rgnl AP,MI,Michigan,USA,TMYx,"Holland-West Michigan Rgnl AP, MI (WMO 725394)"
726380,Houghton Lake-Roscommon County AP,MI,Michigan,USA,TMY3,"Houghton Lake-Roscommon County AP, MI (WMO 726380)"
725378,Howell-Livingston County Hardy AP,MI,Michigan,USA,TMY3,"Howell-Livingston County Hardy AP, MI (WMO 725378)"
727437,Iron Mountain-Ford AP,MI,Michigan,USA,TMY3,"Iron Mountain-Ford AP, MI (WMO 727437)"
727445,Ironwood-Gogebic-Iron County AP,MI,Michigan,USA,TMY3,"Ironwood-Gogebic-Iron County AP, MI (WMO 727445)"
725395,Jackson-Jackson County AP-Reynolds Field,MI,Michigan,USA,TMY3,"Jackson-Jackson County AP-Reynolds Field, MI (WMO 725395)"
726357,Kalamazoo-Battle Creek Intl AP,MI,Michigan,USA,TMY3,"Kalamazoo-Battle Creek Intl AP, MI (WMO 726357)"
725383,Kirsch Muni AP,MI,Michigan,USA,TMYx,"Kirsch Muni AP, MI (WMO 725383)"
725390,Lansing Capital Region Intl AP,MI,Michigan,USA,TMY3,"Lansing Capital Region Intl AP, MI (WMO 725390)"
997697,Little Rapids,MI,Michigan,USA,TMYx,"Little Rapids, MI (WMO 997697)"
997261,Ludington Harbor,MI,Michigan,USA,TMYx,"Ludington Harbor, MI (WMO 997261)"
726364,Ludington-Mason County AP,MI,Michigan,USA,TMYx,"Ludington-Mason County AP, MI (WMO 726364)"
727435,Mackinac Island AP,MI,Michigan,USA,TMYx,"Mackinac Island AP, MI (WMO 727435)"
998255,Mackinaw City,MI,Michigan,USA,TMYx,"Mackinaw City, MI (WMO 998255)"
998405,Manistee Harbor,MI,Michigan,USA,TMYx,"Manistee Harbor, MI (WMO 998405)"
726385,Manistee-Manistee County-Blacker AP,MI,Michigan,USA,TMY3,"Manistee-Manistee County-Blacker AP, MI (WMO 726385)"
726399,Manistique,MI,Michigan,USA,TMYx,"Manistique, MI (WMO 726399)"
725408,Manistique-Schoolcraft County AP,MI,Michigan,USA,TMYx,"Manistique-Schoolcraft County AP, MI (WMO 725408)"
727430,Marquette County AP,MI,Michigan,USA,TMYx,"Marquette County AP, MI (WMO 727430)"
997262,Marquette Harbor Lighthouse,MI,Michigan,USA,TMYx,"Marquette Harbor Lighthouse, MI (WMO 997262)"
725415,Marshall-Brooks Field AP,MI,Michigan,USA,TMYx,"Marshall-Brooks Field AP, MI (WMO 725415)"
725417,Mason Jewett AP,MI,Michigan,USA,TMYx,"Mason Jewett AP, MI (WMO 725417)"
997785,Menominee Harbor,MI,Michigan,USA,TMYx,"Menominee Harbor, MI (WMO 997785)"
726487,Menominee-Marinette Twin County AP,MI,Michigan,USA,TMY3,"Menominee-Marinette Twin County AP, MI (WMO 726487)"
720629,Midland-Barstow AP,MI,Michigan,USA,TMYx,"Midland-Barstow AP, MI (WMO 720629)"
725418,Monroe Custer AP,MI,Michigan,USA,TMYx,"Monroe Custer AP, MI (WMO 725418)"
725377,Mount Clemens-Selfridge ANGB,MI,Michigan,USA,TMY3,"Mount Clemens-Selfridge ANGB, MI (WMO 725377)"
725424,Mount Pleasant Muni AP,MI,Michigan,USA,TMYx,"Mount Pleasant Muni AP, MI (WMO 725424)"
720198,Munising Lakeshore,MI,Michigan,USA,TMYx,"Munising Lakeshore, MI (WMO 720198)"
726360,Muskegon-Muskegon County AP,MI,Michigan,USA,TMY3,"Muskegon-Muskegon County AP, MI (WMO 726360)"
997793,Naubinway,MI,Michigan,USA,TMYx,"Naubinway, MI (WMO 997793)"
726394,Newberry-Luce County AP,MI,Michigan,USA,TMYx,"Newberry-Luce County AP, MI (WMO 726394)"
720113,Oakland-Troy AP,MI,Michigan,USA,TMYx,"Oakland-Troy AP, MI (WMO 720113)"
726395,Oscoda-Wurtsmith AP,MI,Michigan,USA,TMY3,"Oscoda-Wurtsmith AP, MI (WMO 726395)"
722346,Owosso Community AP,MI,Michigan,USA,TMYx,"Owosso Community AP, MI (WMO 722346)"
994090,Passage Island Lighthouse,MI,Michigan,USA,TMYx,"Passage Island Lighthouse, MI (WMO 994090)"
727347,Pellston Rgnl AP,MI,Michigan,USA,TMY3,"Pellston Rgnl AP, MI (WMO 727347)"
997265,Point Iroquois Lighthouse,MI,Michigan,USA,TMYx,"Point Iroquois Lighthouse, MI (WMO 997265)"
726375,Pontiac-Oakland County Intl AP,MI,Michigan,USA,TMY3,"Pontiac-Oakland County Intl AP, MI (WMO 726375)"
725386,Port Hope-Lighthouse County Park,MI,Michigan,USA,TMYx,"Port Hope-Lighthouse County Park, MI (WMO 725386)"
998339,Port Huron-Mouth of Black River,MI,Michigan,USA,TMYx,"Port Huron-Mouth of Black River, MI (WMO 998339)"
725384,Port Huron-St Clair County Intl AP,MI,Michigan,USA,TMY3,"Port Huron-St Clair County Intl AP, MI (WMO 725384)"
997982,Port Inland,MI,Michigan,USA,TMYx,"Port Inland, MI (WMO 997982)"
998180,Port Sanilac,MI,Michigan,USA,TMYx,"Port Sanilac, MI (WMO 998180)"
997732,Portage Canal,MI,Michigan,USA,TMYx,"Portage Canal, MI (WMO 997732)"
994130,Rock of Ages Lighthouse,MI,Michigan,USA,TMYx,"Rock of Ages Lighthouse, MI (WMO 994130)"
727417,Rogers City AP,MI,Michigan,USA,TMYx,"Rogers City AP, MI (WMO 727417)"
998242,Saginaw Bay Light 1 GLOS,MI,Michigan,USA,TMYx,"Saginaw Bay Light 1 GLOS, MI (WMO 998242)"
722125,Saginaw County Browne AP,MI,Michigan,USA,TMYx,"Saginaw County Browne AP, MI (WMO 722125)"
726379,Saginaw-MBS Intl AP,MI,Michigan,USA,TMY3,"Saginaw-MBS Intl AP, MI (WMO 726379)"
727340,Sault Ste Marie Muni AP-Sanderson Field,MI,Michigan,USA,TMY3,"Sault Ste Marie Muni AP-Sanderson Field, MI (WMO 727340)"
997268,Sault Ste Marie SW Pier,MI,Michigan,USA,TMYx,"Sault Ste Marie SW Pier, MI (WMO 997268)"
727344,Sault Ste Marie-Chippewa County Intl AP,MI,Michigan,USA,TMY3,"Sault Ste Marie-Chippewa County Intl AP, MI (WMO 727344)"
726284,Sawyer Intl AP,MI,Michigan,USA,TMYx,"Sawyer Intl AP, MI (WMO 726284)"
997343,South Haven,MI,Michigan,USA,TMYx,"South Haven, MI (WMO 997343)"
722343,South Haven Area Rgnl AP,MI,Michigan,USA,TMYx,"South Haven Area Rgnl AP, MI (WMO 722343)"
997996,St Clair Shores,MI,Michigan,USA,TMYx,"St Clair Shores, MI (WMO 997996)"
727348,St Ignace-Straits State Park,MI,Michigan,USA,TMYx,"St Ignace-Straits State Park, MI (WMO 727348)"
998012,St Joseph,MI,Michigan,USA,TMYx,"St Joseph, MI (WMO 998012)"
994200,Stannard Rock Lighthouse,MI,Michigan,USA,TMYx,"Stannard Rock Lighthouse, MI (WMO 994200)"
998176,Superior Grand Traverse Bay,MI,Michigan,USA,TMYx,"Superior Grand Traverse Bay, MI (WMO 998176)"
720371,Three Rivers Muni-Haines AP,MI,Michigan,USA,TMYx,"Three Rivers Muni-Haines AP, MI (WMO 720371)"
997079,Thunder Bay Island,MI,Michigan,USA,TMYx,"Thunder Bay Island, MI (WMO 997079)"
720275,Toledo Suburban AP,MI,Michigan,USA,TMYx,"Toledo Suburban AP, MI (WMO 720275)"
726387,Traverse City-Cherry Capital AP,MI,Michigan,USA,TMY3,"Traverse City-Cherry Capital AP, MI (WMO 726387)"
998203,West Neebish Island,MI,Michigan,USA,TMYx,"West Neebish Island, MI (WMO 998203)"
994066,Whitefish Point Lighthouse,MI,Michigan,USA,TMYx,"Whitefish Point Lighthouse, MI (WMO 994066)"
725376,Ypsilanti-Willow Run AP,MI,Michigan,USA,TMY3,"Ypsilanti-Willow Run AP, MI (WMO 725376)"
726470,Agassiz Natl Wildlife Refuge,MN,Minnesota,USA,TMYx,"Agassiz Natl Wildlife Refuge, MN (WMO 726470)"
727504,Aitkin Muni AP,MN,Minnesota,USA,TMY3,"Aitkin Muni AP, MN (WMO 727504)"
726589,Albert Lea Muni AP,MN,Minnesota,USA,TMY3,"Albert Lea Muni AP, MN (WMO 726589)"
726557,Alexandria Muni AP-Chandler Field,MN,Minnesota,USA,TMY3,"Alexandria Muni AP-Chandler Field, MN (WMO 726557)"
726466,Appleton Muni AP,MN,Minnesota,USA,TMYx,"Appleton Muni AP, MN (WMO 726466)"
727566,Austin Muni AP,MN,Minnesota,USA,TMY3,"Austin Muni AP, MN (WMO 727566)"
727476,Baudette Intl AP,MN,Minnesota,USA,TMY3,"Baudette Intl AP, MN (WMO 727476)"
727550,Bemidji Rgnl AP,MN,Minnesota,USA,TMY3,"Bemidji Rgnl AP, MN (WMO 727550)"
727507,Benson Muni AP,MN,Minnesota,USA,TMY3,"Benson Muni AP, MN (WMO 727507)"
727468,Bigfork Muni AP,MN,Minnesota,USA,TMYx,"Bigfork Muni AP, MN (WMO 727468)"
726577,Blaine-Anoka County AP-Janes Field,MN,Minnesota,USA,TMYx,"Blaine-Anoka County AP-Janes Field, MN (WMO 726577)"
726555,Brainerd Lakes Rgnl AP,MN,Minnesota,USA,TMY3,"Brainerd Lakes Rgnl AP, MN (WMO 726555)"
722114,Buffalo Muni AP,MN,Minnesota,USA,TMYx,"Buffalo Muni AP, MN (WMO 722114)"
727503,Cambridge Muni AP,MN,Minnesota,USA,TMY3,"Cambridge Muni AP, MN (WMO 727503)"
722252,Canby Muni AP-Myers Field,MN,Minnesota,USA,TMYx,"Canby Muni AP-Myers Field, MN (WMO 722252)"
726558,Cloquet-Carlton County AP,MN,Minnesota,USA,TMY3,"Cloquet-Carlton County AP, MN (WMO 726558)"
726549,Cook Muni AP,MN,Minnesota,USA,TMYx,"Cook Muni AP, MN (WMO 726549)"
727473,Crane Lake-Scotts Seaplane Base,MN,Minnesota,USA,TMY3,"Crane Lake-Scotts Seaplane Base, MN (WMO 727473)"
727452,Crookston Muni AP,MN,Minnesota,USA,TMY3,"Crookston Muni AP, MN (WMO 727452)"
727457,Detroit Lakes AP,MN,Minnesota,USA,TMY3,"Detroit Lakes AP, MN (WMO 727457)"
726596,Dodge Center AP,MN,Minnesota,USA,TMYx,"Dodge Center AP, MN (WMO 726596)"
727450,Duluth Intl AP-Duluth ANGB,MN,Minnesota,USA,TMY3,"Duluth Intl AP-Duluth ANGB, MN (WMO 727450)"
727456,Duluth-Sky Harbor AP,MN,Minnesota,USA,TMYx,"Duluth-Sky Harbor AP, MN (WMO 727456)"
726579,Eden Prairie-Flying Cloud AP,MN,Minnesota,USA,TMY3,"Eden Prairie-Flying Cloud AP, MN (WMO 726579)"
727459,Ely Muni AP,MN,Minnesota,USA,TMY3,"Ely Muni AP, MN (WMO 727459)"
727474,Eveleth-Virginia Muni AP,MN,Minnesota,USA,TMY3,"Eveleth-Virginia Muni AP, MN (WMO 727474)"
726586,Fairmont Muni AP,MN,Minnesota,USA,TMY3,"Fairmont Muni AP, MN (WMO 726586)"
726563,Faribault Muni AP,MN,Minnesota,USA,TMY3,"Faribault Muni AP, MN (WMO 726563)"
726560,Fergus Falls Muni AP-Mickelson Field,MN,Minnesota,USA,TMY3,"Fergus Falls Muni AP-Mickelson Field, MN (WMO 726560)"
726572,Fergus Falls Muni AP-Mickelson Field,MN,Minnesota,USA,TMYx,"Fergus Falls Muni AP-Mickelson Field, MN (WMO 726572)"
727467,Flag Island,MN,Minnesota,USA,TMYx,"Flag Island, MN (WMO 727467)"
744667,Fort Ripley-Miller AAF,MN,Minnesota,USA,TMYx,"Fort Ripley-Miller AAF, MN (WMO 744667)"
727505,Fosston Muni AP,MN,Minnesota,USA,TMY3,"Fosston Muni AP, MN (WMO 727505)"
727517,Glencoe Muni AP,MN,Minnesota,USA,TMYx,"Glencoe Muni AP, MN (WMO 727517)"
726547,Glenwood Muni AP,MN,Minnesota,USA,TMY3,"Glenwood Muni AP, MN (WMO 726547)"
997259,Grand Marais Harbor,MN,Minnesota,USA,TMYx,"Grand Marais Harbor, MN (WMO 997259)"
727454,Grand Marais-Cook County AP,MN,Minnesota,USA,TMYx,"Grand Marais-Cook County AP, MN (WMO 727454)"
727458,Grand Rapids-Itasca County AP,MN,Minnesota,USA,TMY3,"Grand Rapids-Itasca County AP, MN (WMO 727458)"
722033,Granite Falls Muni AP-Lenzen-Roe Meml Field,MN,Minnesota,USA,TMYx,"Granite Falls Muni AP-Lenzen-Roe Meml Field, MN (WMO 722033)"
727478,Hallock Muni AP,MN,Minnesota,USA,TMY3,"Hallock Muni AP, MN (WMO 727478)"
727455,Hibbing-Range Rgnl AP,MN,Minnesota,USA,TMY3,"Hibbing-Range Rgnl AP, MN (WMO 727455)"
726569,Hutchinson Muni AP-Butler Field,MN,Minnesota,USA,TMY3,"Hutchinson Muni AP-Butler Field, MN (WMO 726569)"
727470,International Falls-Falls Intl AP,MN,Minnesota,USA,TMY3,"International Falls-Falls Intl AP, MN (WMO 727470)"
726593,Jackson Muni AP,MN,Minnesota,USA,TMYx,"Jackson Muni AP, MN (WMO 726593)"
726562,Lakeville-Airlake AP,MN,Minnesota,USA,TMYx,"Lakeville-Airlake AP, MN (WMO 726562)"
726583,Litchfield Muni AP,MN,Minnesota,USA,TMY3,"Litchfield Muni AP, MN (WMO 726583)"
726578,Little Falls-Morrison County AP,MN,Minnesota,USA,TMY3,"Little Falls-Morrison County AP, MN (WMO 726578)"
727497,Longville Muni AP,MN,Minnesota,USA,TMYx,"Longville Muni AP, MN (WMO 727497)"
722006,Luverne Muni AP,MN,Minnesota,USA,TMYx,"Luverne Muni AP, MN (WMO 722006)"
727466,Madison-Lac Qui Parle County AP,MN,Minnesota,USA,TMYx,"Madison-Lac Qui Parle County AP, MN (WMO 727466)"
726585,Mankato Rgnl AP,MN,Minnesota,USA,TMY3,"Mankato Rgnl AP, MN (WMO 726585)"
722144,Maple Lake Muni AP,MN,Minnesota,USA,TMYx,"Maple Lake Muni AP, MN (WMO 722144)"
726559,Marshall-Southwest Minnesota Rgnl AP-Ryan Field,MN,Minnesota,USA,TMY3,"Marshall-Southwest Minnesota Rgnl AP-Ryan Field, MN (WMO 726559)"
720258,McGregor-Iverson AP,MN,Minnesota,USA,TMYx,"McGregor-Iverson AP, MN (WMO 720258)"
726575,Minneapolis-Crystal AP,MN,Minnesota,USA,TMY3,"Minneapolis-Crystal AP, MN (WMO 726575)"
726580,Minneapolis-St Paul Intl AP,MN,Minnesota,USA,TMY3,"Minneapolis-St Paul Intl AP, MN (WMO 726580)"
726553,Montivideo-Chippewa County AP,MN,Minnesota,USA,TMYx,"Montivideo-Chippewa County AP, MN (WMO 726553)"
722129,Moorhead Muni AP,MN,Minnesota,USA,TMYx,"Moorhead Muni AP, MN (WMO 722129)"
727449,Moose Lake Carlton County AP,MN,Minnesota,USA,TMYx,"Moose Lake Carlton County AP, MN (WMO 727449)"
727475,Mora Muni AP,MN,Minnesota,USA,TMY3,"Mora Muni AP, MN (WMO 727475)"
726565,Morris Muni AP-Schmidt Field,MN,Minnesota,USA,TMY3,"Morris Muni AP-Schmidt Field, MN (WMO 726565)"
726567,New Ulm Muni AP,MN,Minnesota,USA,TMY3,"New Ulm Muni AP, MN (WMO 726567)"
722168,Olivia Rgnl AP,MN,Minnesota,USA,TMYx,"Olivia Rgnl AP, MN (WMO 722168)"
726544,Orr Rgnl AP,MN,Minnesota,USA,TMY3,"Orr Rgnl AP, MN (WMO 726544)"
727515,Orthonville Muni AP-Martinson Field,MN,Minnesota,USA,TMYx,"Orthonville Muni AP-Martinson Field, MN (WMO 727515)"
726568,Owatonna Degner Rgnl AP,MN,Minnesota,USA,TMY3,"Owatonna Degner Rgnl AP, MN (WMO 726568)"
727453,Park Rapids Muni AP-Konshok Field,MN,Minnesota,USA,TMY3,"Park Rapids Muni AP-Konshok Field, MN (WMO 727453)"
720367,Paynesville Muni AP,MN,Minnesota,USA,TMYx,"Paynesville Muni AP, MN (WMO 720367)"
727500,Pequot Lakes,MN,Minnesota,USA,TMYx,"Pequot Lakes, MN (WMO 727500)"
727508,Pine River Rgnl AP,MN,Minnesota,USA,TMYx,"Pine River Rgnl AP, MN (WMO 727508)"
726566,Pipestone Muni AP,MN,Minnesota,USA,TMY3,"Pipestone Muni AP, MN (WMO 726566)"
720283,Preston-Fillmore County AP,MN,Minnesota,USA,TMYx,"Preston-Fillmore County AP, MN (WMO 720283)"
726682,Princeton Muni AP,MN,Minnesota,USA,TMYx,"Princeton Muni AP, MN (WMO 726682)"
726564,Red Wing Rgnl AP,MN,Minnesota,USA,TMY3,"Red Wing Rgnl AP, MN (WMO 726564)"
726556,Redwood Falls Muni AP,MN,Minnesota,USA,TMY3,"Redwood Falls Muni AP, MN (WMO 726556)"
726440,Rochester Intl AP,MN,Minnesota,USA,TMY3,"Rochester Intl AP, MN (WMO 726440)"
720972,Rochester-St Marys Hospital Heli,MN,Minnesota,USA,TMYx,"Rochester-St Marys Hospital Heli, MN (WMO 720972)"
727477,Roseau Muni AP-Billberg Field,MN,Minnesota,USA,TMY3,"Roseau Muni AP-Billberg Field, MN (WMO 727477)"
726679,Rush City Rgnl AP,MN,Minnesota,USA,TMYx,"Rush City Rgnl AP, MN (WMO 726679)"
726460,Sandstone-Audubon Center of the North Woods,MN,Minnesota,USA,TMYx,"Sandstone-Audubon Center of the North Woods, MN (WMO 726460)"
997737,Silver Bay,MN,Minnesota,USA,TMYx,"Silver Bay, MN (WMO 997737)"
727556,Silver Bay Muni AP,MN,Minnesota,USA,TMY3,"Silver Bay Muni AP, MN (WMO 727556)"
720368,Slayton Muni AP,MN,Minnesota,USA,TMYx,"Slayton Muni AP, MN (WMO 720368)"
726603,South St Paul Muni AP-Fleming Field,MN,Minnesota,USA,TMY3,"South St Paul Muni AP-Fleming Field, MN (WMO 726603)"
726550,St Cloud Rgnl AP,MN,Minnesota,USA,TMY3,"St Cloud Rgnl AP, MN (WMO 726550)"
726554,St James Muni AP,MN,Minnesota,USA,TMYx,"St James Muni AP, MN (WMO 726554)"
726584,St Paul Downtown AP-Holman Field,MN,Minnesota,USA,TMY3,"St Paul Downtown AP-Holman Field, MN (WMO 726584)"
722003,Stanton AF,MN,Minnesota,USA,TMYx,"Stanton AF, MN (WMO 722003)"
727514,Staples Muni AP,MN,Minnesota,USA,TMYx,"Staples Muni AP, MN (WMO 727514)"
727555,Thief River Falls Rgnl AP,MN,Minnesota,USA,TMY3,"Thief River Falls Rgnl AP, MN (WMO 727555)"
722342,Tracy Muni AP,MN,Minnesota,USA,TMYx,"Tracy Muni AP, MN (WMO 722342)"
727444,Two Harbors Helgeson Muni AP,MN,Minnesota,USA,TMY3,"Two Harbors Helgeson Muni AP, MN (WMO 727444)"
726561,Wadena Muni AP,MN,Minnesota,USA,TMYx,"Wadena Muni AP, MN (WMO 726561)"
727560,Warroad Intl Meml AP-Carlson Field,MN,Minnesota,USA,TMYx,"Warroad Intl Meml AP-Carlson Field, MN (WMO 727560)"
722032,Waseca Muni AP,MN,Minnesota,USA,TMYx,"Waseca Muni AP, MN (WMO 722032)"
727486,Waskish Muni AP,MN,Minnesota,USA,TMYx,"Waskish Muni AP, MN (WMO 727486)"
727533,Wheaton Muni AP,MN,Minnesota,USA,TMY3,"Wheaton Muni AP, MN (WMO 727533)"
720386,Willmar Muni AP-Rice Field,MN,Minnesota,USA,TMYx,"Willmar Muni AP-Rice Field, MN (WMO 720386)"
726576,Willmar Muni AP-Rice Field,MN,Minnesota,USA,TMY3,"Willmar Muni AP-Rice Field, MN (WMO 726576)"
727506,Windom Muni AP,MN,Minnesota,USA,TMYx,"Windom Muni AP, MN (WMO 727506)"
726588,Winona Muni AP-Conrad Field,MN,Minnesota,USA,TMY3,"Winona Muni AP-Conrad Field, MN (WMO 726588)"
726587,Worthington Muni AP,MN,Minnesota,USA,TMY3,"Worthington Muni AP, MN (WMO 726587)"
720869,Boonville-Viertel Meml AP,MO,Missouri,USA,TMYx,"Boonville-Viertel Meml AP, MO (WMO 720869)"
720616,Branson AP,MO,Missouri,USA,TMYx,"Branson AP, MO (WMO 720616)"
720949,Camdenton Meml AP,MO,Missouri,USA,TMYx,"Camdenton Meml AP, MO (WMO 720949)"
723290,Cape Girardeau Rgnl AP,MO,Missouri,USA,TMY3,"Cape Girardeau Rgnl AP, MO (WMO 723290)"
724465,Chillicothe Muni AP,MO,Missouri,USA,TMYx,"Chillicothe Muni AP, MO (WMO 724465)"
725550,Chillicothe-Linneus-Univ Missouri Forage Systems Research Center,MO,Missouri,USA,TMYx,"Chillicothe-Linneus-Univ Missouri Forage Systems Research Center, MO (WMO 725550)"
724464,Chillicothe-Litton Agri Science Learning Center,MO,Missouri,USA,TMYx,"Chillicothe-Litton Agri Science Learning Center, MO (WMO 724464)"
720636,Clinton Meml AP,MO,Missouri,USA,TMYx,"Clinton Meml AP, MO (WMO 720636)"
724450,Columbia Rgnl AP,MO,Missouri,USA,TMY3,"Columbia Rgnl AP, MO (WMO 724450)"
724454,Farmington Rgnl AP,MO,Missouri,USA,TMY3,"Farmington Rgnl AP, MO (WMO 724454)"
724457,Fort Leonard Wood-Waynesville-St Robert Rgnl AP-Forney Field,MO,Missouri,USA,TMY3,"Fort Leonard Wood-Waynesville-St Robert Rgnl AP-Forney Field, MO (WMO 724457)"
724466,Grandview-Richards Gebaur Meml AP,MO,Missouri,USA,TMYx,"Grandview-Richards Gebaur Meml AP, MO (WMO 724466)"
720476,Hannibal Rgnl AP,MO,Missouri,USA,TMYx,"Hannibal Rgnl AP, MO (WMO 720476)"
724458,Jefferson City Meml AP,MO,Missouri,USA,TMY3,"Jefferson City Meml AP, MO (WMO 724458)"
723495,Joplin Rgnl AP,MO,Missouri,USA,TMY3,"Joplin Rgnl AP, MO (WMO 723495)"
724459,Kaiser-Osage Beach-Fine Meml AP,MO,Missouri,USA,TMY3,"Kaiser-Osage Beach-Fine Meml AP, MO (WMO 724459)"
724460,Kansas City Intl AP,MO,Missouri,USA,TMY3,"Kansas City Intl AP, MO (WMO 724460)"
724463,Kansas City-Wheeler Downtown AP,MO,Missouri,USA,TMY3,"Kansas City-Wheeler Downtown AP, MO (WMO 724463)"
721045,Kearney-Midwest Natl Air Center AP,MO,Missouri,USA,TMYx,"Kearney-Midwest Natl Air Center AP, MO (WMO 721045)"
720331,Kennett Meml AP,MO,Missouri,USA,TMYx,"Kennett Meml AP, MO (WMO 720331)"
724455,Kirksville Rgnl AP,MO,Missouri,USA,TMY3,"Kirksville Rgnl AP, MO (WMO 724455)"
720478,Lawrence Smith Meml AP,MO,Missouri,USA,TMYx,"Lawrence Smith Meml AP, MO (WMO 720478)"
720306,Lees Summit Muni AP,MO,Missouri,USA,TMYx,"Lees Summit Muni AP, MO (WMO 720306)"
725600,Lenox-White River Trace Conservation Area,MO,Missouri,USA,TMYx,"Lenox-White River Trace Conservation Area, MO (WMO 725600)"
720481,Malden Muni AP,MO,Missouri,USA,TMYx,"Malden Muni AP, MO (WMO 720481)"
720483,Marshall Meml Muni AP,MO,Missouri,USA,TMYx,"Marshall Meml Muni AP, MO (WMO 720483)"
720484,Mexico Meml AP,MO,Missouri,USA,TMYx,"Mexico Meml AP, MO (WMO 720484)"
725590,Mindenmines-Shawnee Trail Conservation Area,MO,Missouri,USA,TMYx,"Mindenmines-Shawnee Trail Conservation Area, MO (WMO 725590)"
720475,Northwest Missouri Rgnl AP,MO,Missouri,USA,TMYx,"Northwest Missouri Rgnl AP, MO (WMO 720475)"
723300,Poplar Bluff Muni AP,MO,Missouri,USA,TMY3,"Poplar Bluff Muni AP, MO (WMO 723300)"
724347,Portage des Sioux-St Charles County AP-Smartt Field,MO,Missouri,USA,TMYx,"Portage des Sioux-St Charles County AP-Smartt Field, MO (WMO 724347)"
